appId,title,developer,developerId,developerEmail,developerWebsite,genre,genreId,categories,score,ratings,reviews,installs,realInstalls,minInstalls,price,free,currency,offersIAP,contentRating,adSupported,containsAds,released,updated,version,androidVersion,privacyPolicy,url,icon,headerImage,summary,first_keyword,matched_keywords
com.Pulsar.GrandTruckSimulator2,Grand Truck Simulator 2,Pulsar GameSoft,Pulsar+GameSoft,pulsargamesoft@outlook.com,http://www.grandtrucksimulator.com,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Stylized;Vehicles;Truck;Offline,4.3168635,428230,4815,"50,000,000+",50687972,50000000,0,True,USD,True,Everyone,True,True,"Jul 15, 2020",1764435065,1.0.7f7,,http://www.grandtrucksimulator.com/news/gts2-privacy-policy,https://play.google.com/store/apps/details?id=com.Pulsar.GrandTruckSimulator2&hl=en&gl=us,https://play-lh.googleusercontent.com/3TStUPqbUvT_lZaXR6VPXeBDD4tsTpOsQFDawB-OJyIyCXZQbD97h1pnNRkqIXXTWc8,https://play-lh.googleusercontent.com/L-3noUx1eZ0mPZlfxdCwtbXZatLJWbJhsDwdI-gRoh7KTwKEyB4EWdBr8nedJN7_dDDN,The Truck Sim for mobile devices is back,trucking,trucking;truck driver
com.zuuks.truck.simulator.ultimate,Truck Simulator : Ultimate,Zuuks Games,4659029515162839487,support@zuuks.com,https://www.zuuks.com,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Stylized;Vehicles;Truck,4.377943,2534398,14185,"100,000,000+",116955949,100000000,0,True,USD,True,Everyone,True,True,"Sep 4, 2021",1769618977,1.4.1,,https://www.zuuks.com/terms-privacy,https://play.google.com/store/apps/details?id=com.zuuks.truck.simulator.ultimate&hl=en&gl=us,https://play-lh.googleusercontent.com/JoSjpnw113F0re_89aZ8pwLwrgrJ7x4I_VLVgP82GV_pY1513fR5QfJCGzpPFnmws2I,https://play-lh.googleusercontent.com/QZFpBATCma577-KpVchWgU8U2_OK1WJUvJfOyrc_s2eIubd5Nu7joDKk6M9kUJ0JSDrB,Can you become the greatest truck company ever?,trucking,trucking;truck driver
com.mageeks.trucksimusa,Truck Simulator PRO US,Mageeks,9046213330860348168,support@mageeks.com,https://mageeks.com,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Realistic;Offline,3.6349206,19456,1039,"5,000,000+",5348453,5000000,0,True,USD,True,Everyone,True,True,"Aug 16, 2023",1772613179,1.45,,https://mageeks.com/privacy-policy,https://play.google.com/store/apps/details?id=com.mageeks.trucksimusa&hl=en&gl=us,https://play-lh.googleusercontent.com/7MIk-m6o1jABcvgzDtz388dYNpD2d2OB9TPqn0nWjPGuYelVxNN4EhwmJAvrpovPXa2Y,https://play-lh.googleusercontent.com/DuUH2AQ6YyXO2G0iVYu_B7hUEunSyvxCO9Z343CKN5WWSdzyCsDfNQVkz65Z5Jk_iRJz,Drive big rigs across the USA! Realistic truck simulator & driving missions.,trucking,trucking
com.mytruckingskills.v1,My U.S. Trucking Skills,My Trucking Skills,7409077491664412051,mytruckingskills@gmail.com,https://mytruckingskills.com/,Simulation,GAME_SIMULATION,Simulation;Vehicle;Parking simulator;Single player;Stylized;Offline,4.5,1760,232,"500,000+",593746,500000,0,True,USD,True,Everyone,True,True,"Feb 5, 2021",1755314883,1.0.101,,http://mytruckingskills.com/eula.html/,https://play.google.com/store/apps/details?id=com.mytruckingskills.v1&hl=en&gl=us,https://play-lh.googleusercontent.com/ERpmJv2tGsOr_xIhhue-PUn5zIwYGK1RI8blspyEm0DJIJ9eg7jwE0K718bnQVZm6A,https://play-lh.googleusercontent.com/9fc3E4DcTXBppN9Hb1Rdpy1hSebPRjvnDyYA8l996UqVhWwgsMyVaXiVUfB7wsc2AA,Simulates real backing of a Semi Truck & Trailer.,trucking,trucking;truck stop
com.spanenterprises.trucklogics,Trucking Management Software,SPAN Enterprises LLC,SPAN+Enterprises+LLC,support@trucklogics.com,http://www.trucklogics.com,Business,BUSINESS,Business,3.5,203,98,"10,000+",21411,10000,0,True,USD,False,Teen,False,False,"Sep 9, 2014",1765952627,8.0.6,,https://www.trucklogics.com/privacy/,https://play.google.com/store/apps/details?id=com.spanenterprises.trucklogics&hl=en&gl=us,https://play-lh.googleusercontent.com/x_xeYLy7IGIuKgF2jrsIbTCMRDzURsYF1LirMiI4_wDc9ov16FpARwsXr-f3GTERtQ,https://play-lh.googleusercontent.com/08e5G1THuiZeV9qCZyGjbhSCBgSi5vDG09XKQIZdQgvgcbl-ZdZl57NAUQMx6m5Qp-A,TruckLogics is a truck management software for fleet managers & owner-operators.,trucking,trucking
com.virtualtruck.manager2,Virtual Truck Manager 2 Tycoon,VDTruck,VDTruck,evoplaystudios@gmail.com,,Simulation,GAME_SIMULATION,Simulation;Management;Tycoon;Casual;Stylized;Vehicles,3.8275862,11906,492,"1,000,000+",1746500,1000000,0,True,USD,True,Everyone,True,True,"Nov 25, 2020",1761404536,1.3.01,,https://vtruckmanager.com/privacy_policy.html,https://play.google.com/store/apps/details?id=com.virtualtruck.manager2&hl=en&gl=us,https://play-lh.googleusercontent.com/4dNy7wr_xCBj25sAvY5DEvOnHZyUaijXsCQAm1DNse39C-YeNdyPzU1hKbSp21Ri4A,https://play-lh.googleusercontent.com/liO5yF8SOTtjKfqleK5-HQfMJvLTrPaerR3AGJZWlP-hRl0bic868gAJ6hNvUPAoQw,Play game to Learn Develop your Trucking Company.,trucking,trucking
com.highbrowinteractive.truck.masters.india.highway.driving.simulator.game,Truck Masters: India Simulator,Highbrow Interactive,9088168584925525965,hello@highbrowinteractive.com,http://www.highbrowinteractive.com,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Stylized;Offline,4.45,155202,63,"10,000,000+",16911652,10000000,0,True,USD,True,Everyone,True,True,"Jan 25, 2024",1774944440,2025.5.13,,https://highbrowinteractive.com/privacy-policy/,https://play.google.com/store/apps/details?id=com.highbrowinteractive.truck.masters.india.highway.driving.simulator.game&hl=en&gl=us,https://play-lh.googleusercontent.com/nmAKBLjInkBBVtyZW7ChitHDd4repJoAhcCnsTLXwhaTreJhIEU87aPlw7Q5qx1HjVFN,https://play-lh.googleusercontent.com/V8iwHWosXvRXRUD56aXrm-xhagYkcAQYbIYn-E6YQVSrGEUg7xW9V-jJ7aBpP4JWsdEL,Drive real Indian trucks across huge cities in the most realistic 3D simulator,trucking,trucking;truck driver
com.mytruckingskills.v2,My European Trucking Skills,My Trucking Skills,7409077491664412051,mytruckingskills@gmail.com,https://mytruckingskills.com/,Simulation,GAME_SIMULATION,Simulation;Vehicle;Parking simulator;Casual;Single player;Stylized;Offline,4.4375,1080,6,"100,000+",417831,100000,0,True,USD,True,Everyone,True,True,"Aug 27, 2022",1755066302,1.0.34,,https://mytruckingskills.com/eula-eugame.html,https://play.google.com/store/apps/details?id=com.mytruckingskills.v2&hl=en&gl=us,https://play-lh.googleusercontent.com/HCRCDw87Gy6QSMQAzyP-RltJX8Mk0HlhXmN8J_usZM13LReJDsfGJQHAIO2mh6rCgA,https://play-lh.googleusercontent.com/pfqn908A7GDwwDYBEF7yoRj3qLzjaF_qYmfQMnN1CH39-yjijhMzTOlHBhu72PLqd7g,A European Trucking Game Made For Truckers - Hundreds of levels to practice on!!,trucking,trucking
com.ovilex.trucksimulatorusa,Truck Simulator USA : Classic,Ovidiu Pop,5339076793638178981,support@ovilex.com,http://www.ovilex.com/,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Multiplayer;Competitive multiplayer;Single player;Stylized;North america;Driving,3.7969317,518609,23137,"50,000,000+",53128638,50000000,0,True,USD,True,Everyone,True,True,"Jan 18, 2017",1773825466,10.0.21,,http://www.ovilex.com/privacy-policy/,https://play.google.com/store/apps/details?id=com.ovilex.trucksimulatorusa&hl=en&gl=us,https://play-lh.googleusercontent.com/bVTzh-Med_67dzD3TX4jb-eK0MzorPHqtebXSUg0BVjPS_MBpNKl9Ae6le-8vPqGmNo,https://play-lh.googleusercontent.com/pPtZn2DKsGl95onVSAOXjDAIoudOvNKHgCOQaWRBw_G6uFD_Fz0qMvNOO0i45KE4WgY,"Travel America, take control of the wheel, play and experience epic truck trips",trucking,trucking
com.ovilex.eurotruckdriver,European Truck Simulator,Ovidiu Pop,5339076793638178981,support@ovilex.com,http://www.ovilex.com/,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Stylized;Vehicles;Truck;Offline,4.1860037,1184765,9139,"50,000,000+",88838817,50000000,0,True,USD,True,Everyone,True,True,"Dec 16, 2015",1760536800,4.0.1,,http://www.ovilex.com/privacy-policy/,https://play.google.com/store/apps/details?id=com.ovilex.eurotruckdriver&hl=en&gl=us,https://play-lh.googleusercontent.com/vLR8cwtth6NTA_OE3baVL_FzDJfQb7mq_8cwqz4TPx44HM8LlRdKnq4hSHc2ipYxBzRB,https://play-lh.googleusercontent.com/KYhFIWYWjtJkL3dCzPDw3sVyjT5u-UQdgCN75aFDkIh1fgrnC-Fat14zG-Xf49ErjZA,Become the King of The Road! Play the best truck simulator!,trucking,trucking;truck driver
com.trucksmarter.app,TruckSmarter Load Board & Fuel,TruckSmarter,7647380593219597011,support@trucksmarter.com,https://trucksmarter.com,Business,BUSINESS,Business,4.1213236,2819,248,"100,000+",320510,100000,0,True,USD,False,Everyone,False,False,"May 25, 2021",1772918319,253.0.0,,https://www.trucksmarter.com/legal/privacy-policy,https://play.google.com/store/apps/details?id=com.trucksmarter.app&hl=en&gl=us,https://play-lh.googleusercontent.com/ze5FrG8xYfsD1E8_HFIMbeeCDKLuaWQD5FH4bQWw_HhwNDDUih5-zm7od79VYgSxaQI,https://play-lh.googleusercontent.com/DKo0k4c_wT3LxgOMvBM112MUygdcF0V9LNnkMrkUP9cB9CuqXpY91J0FqqO5-1Tv7fo,Loadboard with 100K daily truck loads and freight for truck drivers and owners,trucking,trucking;truck stop;load board;truck fuel
com.truck.transport.manager,Truck Transport Simulator,Skyloft Yazılım Bilişim ve Anonim Şirketi,7183118085303419603,support@skyloftstudios.com,https://skyloftgaming.com/,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Stylized;Offline,4.6,48420,868,"10,000,000+",10744984,10000000,0,True,USD,True,Teen,True,True,"Nov 6, 2024",1764350322,0.4.1,,https://skyloftgaming.com/privacy-policy,https://play.google.com/store/apps/details?id=com.truck.transport.manager&hl=en&gl=us,https://play-lh.googleusercontent.com/hRWjROdVvwOKO06QISJbzL4qklIddiYKgcOa6so6LeI8HlNQD7XwFwkIXgLxR24Q3j0,https://play-lh.googleusercontent.com/rXpOJWONN8BwhtIocTiiUZSONZeUDGnyeFq7htIBmQgnI26jd7PhVxmnCbACH-RM,"Upgrade trucks, haul various cargo, and expand your trucking empire!",trucking,trucking;truck driver
com.cata.truckcompany,Truck Company Empire,Cata Game Studios,8982320539371475057,catagamestudios@gmail.com,https://www.catagamestudio.com,Casual,GAME_CASUAL,Simulation;Management;Tycoon;Single player;Stylized,3.5454545,206,20,"10,000+",34576,10000,0,True,USD,True,Everyone,False,False,"Apr 14, 2025",1775851755,0.0552,,https://www.catagamestudio.com/privacy-policy,https://play.google.com/store/apps/details?id=com.cata.truckcompany&hl=en&gl=us,https://play-lh.googleusercontent.com/8Tocv2GHrADUA8j5o8OI8OMX5E6nzl1wQn_72mmXjNtLuDtKohM3xAfD3o8MLBIPX-VGz9uwdQAp9crPl56x,https://play-lh.googleusercontent.com/tYrDHFkyfOF9ROCjAJLo2GU_Ypf8pZndxCZJug9YD5aoGJwey4kAEMjODNTFgVFBxQ,Truck tycoon & strategy empire game where you build an company as trucks manager,trucking,trucking
com.app.loadboard,123Loadboard Find Truck Loads,123Loadboard,123Loadboard,support@123loadboard.com,https://www.123loadboard.com,Business,BUSINESS,Business,4.8300753,7104,1148,"100,000+",368603,100000,0,True,USD,False,Everyone,False,False,"Dec 17, 2014",1769796297,4.110.0,,https://www.123loadboard.com/privacy/,https://play.google.com/store/apps/details?id=com.app.loadboard&hl=en&gl=us,https://play-lh.googleusercontent.com/OQ9TztM1h8Nw0wTKJdIMi2wSLYnA2pLRsphWOpvoPsYhsP-Wx1NFnIGuh1F7o1DqxQ,https://play-lh.googleusercontent.com/Atcgm1xpWxynLxsK-2-bOLBLSuZgqpLVA8PmqP1LKf76Gk4ev7IZyFl4Zq8ErA-SLUM,"Load board app to help truckers find loads, truckloads, and truck freight.",trucking,trucking;truck stop;load board
com.dttruckit.driver,Truck It Driver App,Truck It Mobile App,8859839576560257937,support@truckit-app.com,http://truckit-app.com/,Lifestyle,LIFESTYLE,Lifestyle,1.8717948,40,34,"5,000+",9248,5000,0,True,USD,False,Everyone,False,False,"Sep 3, 2020",1768116525,1.4.8,,https://www.truckit-app.com/privacy-policy,https://play.google.com/store/apps/details?id=com.dttruckit.driver&hl=en&gl=us,https://play-lh.googleusercontent.com/xdOrfZjYVdf3mfxNagsY6sX3WG9GwdRQLI5CQuj5-CKYw5XjhW1FfaqqczXLzUkLuko,https://play-lh.googleusercontent.com/CcvRxz6H9IjxBSN5P2N06roGlqW_tO0Ie3Ph2Eutx7zNYrgJdU286MGAh8mMJDW9_FE,Got a truck? Start earning with simple on-demand deliveries.,truck driver,truck driver
com.imayi.truckdriverfree,Truck Driver - Games for kids,Yateland Games for kids,4930149609537878520,cs@yateland.com,https://yateland.com,Racing,GAME_RACING,Racing;Stunt driving;Casual;Single player;Stylized;Vehicles;Truck;Offline,4.243902,23439,76,"10,000,000+",10696288,10000000,0,True,USD,True,Everyone,True,True,"Aug 24, 2016",1769405330,1.3.5,,https://yateland.com/privacy/,https://play.google.com/store/apps/details?id=com.imayi.truckdriverfree&hl=en&gl=us,https://play-lh.googleusercontent.com/UFNtaOWqYJyG08rBzBNV_3w3dz2NiOM6p8vvXpUn9-Jj-boMz6xpRjhWmgWU6cn1Pg,https://play-lh.googleusercontent.com/6zxG7pqzUgIidVlnGBr4SQ-_89xmYAkRUCRXtDeqzfZaNmHpJMMKYw5ctLh2f8N4vcA,Choose your favorite truck and race to beat the record!,truck driver,truck driver
com.mageeks.android.trucksimulatorpro2,Truck Simulator PRO 2,Mageeks,9046213330860348168,support@mageeks.com,http://www.mageeks.com,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Stylized,3.9705882,4034,693,"100,000+",103418,100000,5.99,False,USD,True,Everyone,False,False,"Feb 15, 2017",1696933837,1.9,,http://mageeks.com/privacy-policy,https://play.google.com/store/apps/details?id=com.mageeks.android.trucksimulatorpro2&hl=en&gl=us,https://play-lh.googleusercontent.com/fQ9ychM9jOJpAUuCYkG7X0ej5mWh5jajOCppUUuwHngCOFFwM2gDvGclDx62rOM0Hz4Q,https://play-lh.googleusercontent.com/qU7a6z2hAZApRGO0NNpNQG2RXQ48PrV60U4NUjLV7-xecvwAf47xXUzdThpnIit4Pw,Are you ready to become a trucker? Explore USA's highways & build your EMPIRE!,truck driver,truck driver
com.bp.death.road.truck.simulator,Truck Simulator : Death Road,BladePoint Game Studio,8309275826119644362,support@bladepointgamestudio.com,https://bladepointgamestudio.com/,Simulation,GAME_SIMULATION,Simulation;Vehicle;Truck sim;Casual;Single player;Stylized,3.51,9953,78,"10,000,000+",12944610,10000000,0,True,USD,True,Everyone,False,False,"Sep 4, 2021",1770815903,7.8,,https://bladepointgamestudio.com/drts/privacypolicy.html,https://play.google.com/store/apps/details?id=com.bp.death.road.truck.simulator&hl=en&gl=us,https://play-lh.googleusercontent.com/zscAaoy2rsd2NWvhBER_ynk7l580anKttovtg-MNshQz_rJGlymycduty3P4t1MTFlneiSfKYTB6I8OFewKtBg,https://play-lh.googleusercontent.com/Q6QKt7pPaiP7hYZ87696Kh8nAy1BYtfVLV5qGUAOTOF0C9JD_XCU_8hbaPPS88LPSjQ,"Drive Heavy Truck, 18 Wheeler, Real Cargo Truck In Offroad Truck Simulator Game",truck driver,truck driver
com.sygic.truck,Sygic GPS Truck & Caravan,Sygic.,7112553834678346464,truck@sygic.com,http://www.sygic.com/truck-navigation/pricing,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,3.6398468,62141,1431,"1,000,000+",4888180,1000000,0,True,USD,True,Everyone,False,False,"May 6, 2014",1773134233,Varies with device,,http://www.sygic.com/company/privacy-policy,https://play.google.com/store/apps/details?id=com.sygic.truck&hl=en&gl=us,https://play-lh.googleusercontent.com/UJoovwwm-858R6HdlNgZ_YAIPq-bf87Sg4fDnS_ZD9He27CPhS0RjnrxSiCjez6PGg,https://play-lh.googleusercontent.com/dZCjoN8gpCpVs3yr711Mj5x6UwhoKQEoYOZniM-MP_iAFAPHAjhhcY_8GBN9ehfu6zMVpTHHSO4gs6vBnvzcGgI,"GPS Navigation, Offline Maps & Traffic for Truck, Camion, RV, Caravan, Bus & Van",truck gps,truck gps;truck navigation;truck stop
com.tomtom.gplay.navapp,TomTom GO Expert: Truck GPS,TomTom International BV,9210967624282537513,tomtom-gonav-support@tomtom.com,https://www.tomtom.com/,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,3.6199422,271419,3545,"10,000,000+",21803290,10000000,0,True,USD,True,Everyone,False,False,"Mar 24, 2015",1763119125,3.6.297-beta,,https://www.tomtom.com/en_gb/navigation/mobile-apps/go-navigation-app/privacy-policy/,https://play.google.com/store/apps/details?id=com.tomtom.gplay.navapp&hl=en&gl=us,https://play-lh.googleusercontent.com/JxcvB7HRSyzswyDfDTTqjIe2LfYb694zFKOAa9WHJ0eeY1__--GrNxHAATnCtfFRng0,https://play-lh.googleusercontent.com/9ZWOOp042TfWa2ehKsIs4745-OTFI58x5WZN1Nz1xGOEUkiV9nVO5I3hb26Pj3T5OMw1bhNmSLfLROh6JOJGpg,"Get routes that fit your truck, traffic info, multi-drop planning, truck POIs...",truck gps,truck gps;truck navigation
com.teletype.smarttruckroute4,SmartTruckRoute 2  Nav & IFTA,SmartRouting,8404431920463040765,support@smarttruckroute.com,https://smarttruckroute.com,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,3.9894736,2998,1866,"100,000+",355589,100000,0,True,USD,True,Everyone,False,False,"Dec 1, 2016",1775133649,4.2.20260331_912,,http://www.smarttruckroute.com/privacy.htm,https://play.google.com/store/apps/details?id=com.teletype.smarttruckroute4&hl=en&gl=us,https://play-lh.googleusercontent.com/NYASKGtMOXNZ3EQ2pzrkBt-roB61YWXR5aVmYGyLTN8AN-5UvlvPSW1ha1ou5Zjqo0M,https://play-lh.googleusercontent.com/jC2mzKgYiM7Pv1WNyjI9bNdDv59XbKmq1GFUyg0gsnpsrHQ-lf3coBDa-HNRXxmILCY,Truck Routes avoid low bridges and restrictions. Live  traffic and  IFTA,truck gps,truck gps;truck navigation
com.alk.copilot.mapviewer,CoPilot GPS Navigation,Trimble MAPS Ltd.,5495006195314929464,copilot.support@trimblemaps.com,https://copilotgps.com,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,3.0942185,106403,6023,"5,000,000+",6363402,5000000,0,True,USD,True,Everyone,False,False,"May 2, 2012",1774908434,11.3.0.2012,,https://copilotgps.com/en-us/privacy,https://play.google.com/store/apps/details?id=com.alk.copilot.mapviewer&hl=en&gl=us,https://play-lh.googleusercontent.com/fNUdEPwmznbGHgLcaEbL2Dvwbko9joLQu5_P5Lh3jpMHq_R4V5t73sHCpcN6lgVnIvk,https://play-lh.googleusercontent.com/iLaWfb44hgSVAXuvdaHW34Rdqu4QKEhe1qjXSXouRVoks5aate3k_VZclxR7UEF55q5f,"GPS for Truck, Car, RV",truck gps,truck gps;truck navigation
com.takteck.navitruck,Navitruck GPS Truck & Caravan,Tekbh,Tekbh,navitruck@takteck.com,https://navitruck.tekbh.com,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,4.16,262,5,"10,000+",43349,10000,0,True,USD,True,Everyone,False,False,"Aug 10, 2022",1775239417,10.7.7,,https://navitruck.tekbh.com/privacy,https://play.google.com/store/apps/details?id=com.takteck.navitruck&hl=en&gl=us,https://play-lh.googleusercontent.com/GXkOUG0wQS87k6nl-kv6iXOvhNQePoq-5eXU4DTlMQcSlYzDXRTTv20mD0ksl2p3CQ,https://play-lh.googleusercontent.com/Ve57fmtfco2PKFxN9d42nriY_pR4-y-N5OkGY3SAVI29YzF6EILr4mnNVxsSExxGIffEyx8legDq7Eb77cTi,"GPS for trucks, caravan & convoys. Avoid low bridges, weight limits, unsafe road",truck gps,truck gps;truck navigation
com.cargotour.app,Trucker GPS & Maps | CargoTour,Expluribus Software,6994252472614200766,info@cargotourapp.com,https://www.cargotourapp.com,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,4.37931,1616,15,"100,000+",321341,100000,0,True,USD,True,Everyone,True,True,"Apr 1, 2022",1773001409,2603.2 AA Test,,https://www.cargotourapp.com/privacy/,https://play.google.com/store/apps/details?id=com.cargotour.app&hl=en&gl=us,https://play-lh.googleusercontent.com/w9ebHLmgOXzHrVNGozChilPCXF62qT9XxCEiUv0Qiv0PFGeJXPuWDQip0Z9SLAuwpNIP,https://play-lh.googleusercontent.com/4ls5ul5Gb1UPpuT5UX6BO0Ox_uCFvJ7EECOtd-Wk0J5O2vM_XR9D1ppcUf_wGDMTs_PP,"Routeplanner, GPS Navigation, Toll Estimation and Offline Maps for trucks",truck gps,truck gps;truck navigation;truck stop
fleetzio.truck.gps,Truck GPS,Implies Solution PVT LTD,Implies+Solution+PVT+LTD,support@fleetzio.io,https://fleetzio.io,Maps & Navigation,MAPS_AND_NAVIGATION,,0,0,0,100+,338,100,0,True,USD,True,Everyone,True,True,"Mar 8, 2026",,Varies with device,,https://www.termsfeed.com/live/dcaca813-9d8b-4daa-b98d-8d62310ef6f9,https://play.google.com/store/apps/details?id=fleetzio.truck.gps&hl=en&gl=us,https://play-lh.googleusercontent.com/y720lFNm0VkctvpXD4CGc-8ZXBWGhyLq124vuNAOkQzNclf0g2CoZLZ6G3NpXAJBiS2dBBo6BA2s5pTu-QJC,https://play-lh.googleusercontent.com/9teohbVg_avRH77fJINaxwl9bfy8cM5Y67b60MSUGMg2ck2GApTqHuf57lb8W-sHqC4ztLcSTGnoZCGS_fWM,"Truck GPS: navigation, route optimization & navigation history for trucks",truck gps,truck gps
com.sygic.aura,Sygic GPS Navigation & Maps,Sygic.,7112553834678346464,support@sygic.com,https://www.sygic.com/gps-navigation,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,4.1905403,1895962,39238,"50,000,000+",95447740,50000000,0,True,USD,True,Everyone,False,False,"Nov 5, 2010",1775054067,Varies with device,,https://www.sygic.com/company/privacy-policy,https://play.google.com/store/apps/details?id=com.sygic.aura&hl=en&gl=us,https://play-lh.googleusercontent.com/7C0WIhhdtfzwpBuOft_8lkXoEGsPgH__MbCyNdFX7Wow-CNdKX0WxZzxSv7Mi1PHMg,https://play-lh.googleusercontent.com/L_Rij_5TbqjIc0s22hW-lu66y52-pcNP7OLiCkeoa9Ld6nmhBqZcS7oP7vU9xxA7Mw,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,truck gps,truck gps;truck navigation
com.truck.navigation,Truck Navigation: Save on Fuel,Veido,Veido,dev@vektortms.com,https://vektortms.com,Maps & Navigation,MAPS_AND_NAVIGATION,,,,,100+,298,100,0,True,USD,False,Everyone,False,False,"Sep 19, 2025",,Varies with device,,https://vektortms.com/legal/privacy,https://play.google.com/store/apps/details?id=com.truck.navigation&hl=en&gl=us,https://play-lh.googleusercontent.com/NSbzT9tZpnAmjFxV5MZ7bwzjHamhY_bukG0pjytioaxFW8tDkKcaTL2BO1hXoXMOaoMssbLsYHEPm33LnR0u_g,https://play-lh.googleusercontent.com/Eq-c25QVGh1QK-8mb59nDz7xKYvdIu4vmr-b9ICQi4CWsJqEq-FSVj0yIqagBe1eiF1Agb8PR5cuLR77PeApzA,Truck-safe GPS with smart fuel-stop planning to cut costs on every route.,truck gps,truck gps;truck navigation;truck stop;truck fuel
com.datadrive.oneroute.app,RouteOne GO: Truck Navigation,Route One Go,6053565336451186434,support@routeonego.com,https://www.routeonego.com/,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,4.2,21,3,"1,000+",4131,1000,0,True,USD,True,Everyone,False,False,"Nov 20, 2024",1775855970,1.0.24,,https://route-one-app.datadrive.dev/privacy-policy,https://play.google.com/store/apps/details?id=com.datadrive.oneroute.app&hl=en&gl=us,https://play-lh.googleusercontent.com/m5PsFiDsl24vem8zDk6KaARulPfSpsLPknUr7TWrr8OTaUrP87Amjk3o23DQgGzCX98,https://play-lh.googleusercontent.com/zjXTBSvQGXOwGfUkqFJTSMuC0HVOayUNqmBc3h03DjBTcKRN3xi-6NvryizqLdEhp0c,"Truck navigation for drivers: optimized routes, fuel costs, and key stops.",truck gps,truck gps;truck navigation
